comment_id,text,intent,sentiment
comment_000502,logo Spiderman yg kk pake blh jga tuh,product_inquiry,neutral
comment_000503,bahan apa kk,product_inquiry,neutral
comment_000504,Yg best seler untuk Cowo eta brp kak,product_inquiry,neutral
comment_000505,kain apa kk,product_inquiry,neutral
comment_000506,kk pake uk apa,size_inquiry,neutral
comment_000508,buat couple bgs mana kak,not_relevant,neutral
comment_000509,"kk ade ku nanya,ad baju tenong tenong nya g",not_relevant,neutral
comment_000510,ga bisa cod,not_relevant,neutral
comment_000511,Kak eta 2 lihat donk,product_inquiry,neutral
comment_000512,nah gini aman akhirnya 😎😎😎,not_relevant,positive
comment_000513,baju Ultraman,not_relevant,neutral
comment_000514,itu yng di pake ukuran apa mbak,size_inquiry,neutral
comment_000515,"4END kaosnya tebel dan keren² ,udh 5x beli dsini gak nyesel 👍🏻",not_relevant,positive
comment_000516,baju jepang,not_relevant,neutral
comment_000517,kalo buat dipake jogging enak ga,product_inquiry,neutral
comment_000518,mau xxl,purchase_intent,neutral
comment_000519,tb 155 pendek bgt😭,size_recommendation,neutral
comment_000520,Udh co eta 3,purchase_intent,neutral
comment_000521,always bintang 5 kak 👍🏻,not_relevant,positive
comment_000522,Spil baju Spiderman,product_inquiry,neutral
comment_000523,bb47 TB 157,size_recommendation,neutral
comment_000524,itu ukuran berapa y kk,size_inquiry,neutral
comment_000525,34,not_relevant,neutral
comment_000526,spil eta 1 bb 45 tb 158 pke uk brp kk,size_recommendation,neutral
comment_000527,yang dipake eta brp,product_inquiry,neutral
comment_000528,etalase 18,product_inquiry,neutral
comment_000529,spil belakang eta 3,product_inquiry,neutral
comment_000530,lihat belakang nya kk yg kak pakai,not_relevant,neutral
comment_000531,cek laba2 dua warna,color_inquiry,neutral
comment_000532,BB 70 UK apa kk,size_recommendation,neutral
comment_000533,uk m bsar bgt ga kk,size_inquiry,neutral
comment_000534,spil kaos ul L,size_inquiry,neutral
comment_000535,"ka ini gimana ya kaos spiderman nya ko belum nyampe"", minggu mau dipake nonton soalnya ka udh lama",product_inquiry,negative
comment_000536,buat cowo uk M ga masuk berarti,not_relevant,neutral
comment_000537,bingung mau ambil m atau s kk,size_recommendation,neutral
comment_000538,spil uk L,size_inquiry,neutral
comment_000539,pingin tau kualitas sablon  kk,product_inquiry,neutral
comment_000540,aduh gemes goyang nya,not_relevant,positive
comment_000541,klo buat nongkrong bagus nya yg mana ya,not_relevant,neutral
comment_000542,L yg mana,size_inquiry,neutral
comment_000543,kurang suka,not_relevant,negative
comment_000544,bahan apa kaa,product_inquiry,neutral
comment_000545,kak BB 60 TB 187 ukuran apa yang cocok.,size_recommendation,neutral
comment_000546,ya sayang,not_relevant,neutral
comment_000548,serem itu kak,not_relevant,neutral
comment_000549,bahan apa ya resap keringat kh,product_inquiry,neutral
comment_000550,cek one piece kak,not_relevant,neutral
comment_000551,Bb 85 pake ukuran apa kak?,size_recommendation,neutral
comment_000552,BB 68 ukuran apa kak?,size_recommendation,neutral
comment_000553,et 2 ka,product_inquiry,neutral
comment_000554,bb 78,size_recommendation,neutral
comment_000555,UK XXL panjangnya brpa kak??,size_inquiry,neutral
comment_000556,Bahan apa ini ka,product_inquiry,neutral
comment_000557,Hai sayang,not_relevant,neutral
comment_000558,55 kak,not_relevant,neutral
comment_000560,etalase,product_inquiry,neutral
comment_000561,bisa tapi jangan angkat kelek ya belum mandi 🤪🤪,not_relevant,neutral
comment_000562,bb 60 pakai size berapa yaa ...,size_recommendation,neutral
comment_000563,paling cuci muka aja 🤪🤪,not_relevant,neutral
comment_000564,UK XL dri BB berapa kk,size_recommendation,neutral
comment_000565,bub 63/167 cwe tapi pengen pres body size mana,size_recommendation,neutral
comment_000566,perut ku buncit tapi ngga buncit banget nggak gndut juga,size_recommendation,neutral
comment_000567,bub liat komenku,not_relevant,neutral
comment_000568,@mellia XL KAK,not_relevant,neutral
comment_000569,🤣🤣🤣,not_relevant,neutral
comment_000570,@♒MATI_RASA♒ kgedean😭😭,size_recommendation,neutral
comment_000571,liat yang spderman ya ka bandingin L-XL,size_inquiry,neutral
comment_000572,bb 83,size_recommendation,neutral
comment_000573,klo harga normal nya brapa ka,price_inquiry,neutral
comment_000575,ka di aku bnern harga 32 ribu😭😭,price_inquiry,neutral
comment_000576,efek lihat orang belum mandi 🤣🤣,not_relevant,neutral
comment_000577,klo bb 57,size_recommendation,neutral
comment_000578,kk akun tiktok kk apa,not_relevant,neutral
comment_000579,"biar belum mandi, ga kecium juga",not_relevant,neutral
comment_000580,🤪🤪🤪,not_relevant,neutral
comment_000581,masak ya belom mandi,not_relevant,neutral
comment_000582,"alhamdulillah ga promosi akun, jadi sedikit polisi tidurnya 🤪🤪",not_relevant,neutral
comment_000583,nah kan pengakuan belum mandi 🤪🤪🤪,not_relevant,neutral
comment_000584,yang di pake etalase berapa,product_inquiry,neutral
comment_000585,akun pribadi kak,not_relevant,neutral
comment_000586,etalase 37 bisa di Spil KK?,product_inquiry,neutral
comment_000587,liat belakangnya lagi,not_relevant,neutral
comment_000588,size s bb brp ka,size_inquiry,neutral
comment_000589,kk untuk BB 58,size_recommendation,neutral
comment_000590,logo bmth anjay,product_inquiry,neutral
comment_000591,bb 73 tb 173,size_recommendation,neutral
comment_000592,KK lihat UK L sama XL nya,size_inquiry,neutral
comment_000593,Spil et 22,product_inquiry,neutral
comment_000594,Et 22,product_inquiry,neutral
comment_000595,spil gambar blkang baju nya kak,product_inquiry,neutral
comment_000596,kak gimana caranya kalo mau beli 4 pcs gratis ongkir??,price_inquiry,neutral
comment_000597,bahan baju nya apa ka?,product_inquiry,neutral
comment_000598,@Firman✨ hahahha,not_relevant,neutral
comment_000599,Yg di pake et brpa,product_inquiry,neutral
comment_000600,bahan baju nya apa kak?,product_inquiry,neutral
comment_000601,kk bb 130 bisa gak eta nmr satu,size_recommendation,neutral
comment_000602,bb 50 tb 168 size apa ka,size_recommendation,neutral
comment_000603,perut buncit bisa gak kk,size_recommendation,neutral
comment_000604,"jangan malam ini cantik, rahasia ga mandi ya 🤪🤪",not_relevant,neutral
comment_000605,"@Nur Asiah Siregar bisa kak, ld berapa",size_inquiry,neutral
comment_000606,lihat kk xxxl,size_inquiry,neutral
comment_000607,eta nmr satu,product_inquiry,neutral
comment_000608,@Nur Asiah Siregar biasa ld 120 kak,size_recommendation,neutral
comment_000610,lihat 120 kk,not_relevant,neutral
comment_000611,@Nur Asiah Siregar ld 120 kak,size_recommendation,neutral
comment_000612,BB 87 size apa kah..?,size_recommendation,neutral
comment_000613,katun kombinasi itu apa,product_inquiry,neutral
comment_000614,"sabar sayang, setengah jam lagi",not_relevant,neutral
comment_000615,@Fullmoonfolks itu bahan bajunya kak,product_inquiry,neutral
comment_000616,oke kak,not_relevant,neutral
comment_000617,bb 100,size_recommendation,neutral
comment_000618,kk bb 75,size_recommendation,neutral
comment_000619,aku Uda co kk,purchase_intent,neutral
comment_000620,Yg dipake size apa kk,size_inquiry,neutral
comment_000621,paling besar ukuran apa kakk yg di pake,size_inquiry,neutral
comment_000622,Bb 55,size_recommendation,neutral
comment_000623,keranjang 20 BB 55,size_recommendation,neutral
comment_000624,bahannya melar ga kak??,product_inquiry,neutral
comment_000625,yg kakak pakek coba liat gambar belakang,not_relevant,neutral
comment_000626,yg dipake boleh Spil gambar belakang,not_relevant,neutral
comment_000627,itu size apa,size_inquiry,neutral
comment_000628,bb 65,size_recommendation,neutral
comment_000629,malam kak,not_relevant,neutral
comment_000630,bb 65 163,size_recommendation,neutral
comment_000631,yg dipake etlse brp,product_inquiry,neutral
comment_000632,yg kk pake et brp,product_inquiry,neutral
comment_000633,liat eta 1,product_inquiry,neutral
comment_000634,kk cntk,not_relevant,positive
comment_000635,kk eta 3 kk,product_inquiry,neutral
comment_000636,uk ap itu yg cth?,size_inquiry,neutral
comment_000637,liat eta 90 kk,product_inquiry,neutral
comment_000638,spil et 17 ka,product_inquiry,neutral
comment_000639,eta 2 kk,product_inquiry,neutral
comment_000640,bb 62 size apa,size_recommendation,neutral
comment_000641,coba lihat depan nya,not_relevant,neutral
comment_000643,bb 55 pake uk apa tpi yg agak longgar,size_recommendation,neutral
comment_000644,coba lihat depan belakang nya,not_relevant,neutral
comment_000645,ooooh,not_relevant,neutral
comment_000646,itu yg dipegang ukuran berapa,size_inquiry,neutral
comment_000647,coba pegang lagi kak,not_relevant,neutral
comment_000648,kak lihat et 22,product_inquiry,neutral
comment_000649,yg dipake etalase brapa kak,product_inquiry,neutral
comment_000650,aku udah co kk,purchase_intent,neutral
comment_000651,eta 68,product_inquiry,neutral
comment_000652,udah mw sampai,not_relevant,neutral
comment_000653,L ld brp kk,size_inquiry,neutral
comment_000654,kak Iki cwo cwe kah?😅,not_relevant,neutral
comment_000657,Spil etalase 6 kak,product_inquiry,neutral
comment_000658,aku udah co et 22,purchase_intent,neutral
comment_000659,kak mau tanya kalau BB 79? apa XL atau XXL,size_recommendation,neutral
comment_000660,udah co aku kk..coba cek,purchase_intent,neutral
comment_000661,aku bb 75 aku ambil xl bener gak,size_recommendation,neutral
comment_000662,bb 62 M bisa?,size_recommendation,neutral
comment_000663,udh co L,purchase_intent,neutral
comment_000664,punya aku udah co 4 pcs kan kak,purchase_intent,neutral
comment_000665,eta 5,product_inquiry,neutral
comment_000666,udah cod,not_relevant,neutral
comment_000667,bb 76 size apa,size_recommendation,neutral
comment_000668,aku kemarin udah co yang eta5 besok sampenya,purchase_intent,neutral
comment_000669,bb50 tb160 ukuran apa kak,size_recommendation,neutral
comment_000670,BB 76 TB 170,size_recommendation,neutral
comment_000671,etalase 19 ka,product_inquiry,neutral
comment_000672,"free parfumnya wangi, mantap",not_relevant,positive
comment_000674,yg kaka pake eta brp,product_inquiry,neutral
comment_000675,itu slimfit atau reguler fit kak?,size_recommendation,neutral
comment_000676,ini untuk cewek semua?,product_inquiry,neutral
comment_000677,Spil et 6,product_inquiry,neutral
comment_000678,BB 75-78kg TB 158 size apa kak?,size_recommendation,neutral
comment_000681,tdk bisa cod,not_relevant,neutral
comment_000682,Spil et 32,product_inquiry,neutral
comment_000683,32,not_relevant,neutral
comment_000685,et 1 uk m ka,size_inquiry,neutral
comment_000686,bb 75 biar oversize pake size apa kak?,size_recommendation,neutral
comment_000689,kak yg di pake eta berapa?,product_inquiry,neutral
comment_000690,jualan cimol  ga ka?,not_relevant,neutral
comment_000691,bb 50 tb,size_recommendation,neutral
comment_000692,tb 164,size_recommendation,neutral
comment_000693,kak BB 55-65 kak?,size_recommendation,neutral
comment_000694,berapa harga baju,price_inquiry,neutral
comment_000695,tinggi 162 BB 67,size_recommendation,neutral
comment_000696,et 14 spil dong,product_inquiry,neutral
comment_000697,tuh belum mandi kan 🤪🤪🤪,not_relevant,neutral
comment_000699,siapa sih,not_relevant,neutral
comment_000700,et 34🤒✌️✌️,product_inquiry,neutral
comment_000701,bb 50 s apa m,size_recommendation,neutral
comment_000702,otw co cek kak,purchase_intent,neutral
comment_000703,BB 75 kak??,size_recommendation,neutral
comment_000704,klo marah galak ya 🤣🤣,not_relevant,neutral
comment_000705,et 1 kk,product_inquiry,neutral
comment_000706,ehh nona matcha..haii🤗,not_relevant,positive
comment_000707,temannya siapa 🤣🤣🤣,not_relevant,neutral
comment_000708,yg kk pake et brp dan uk brp kak,size_inquiry,neutral
comment_000709,astaga salah lagi,not_relevant,neutral
comment_000711,aku ga mau koment nanti salah lagi 🤣🤣,not_relevant,neutral
comment_000712,pasti wangi banget itu 🤪🤪🤪,not_relevant,neutral
comment_000713,free parfum yg kaya gmn kk,price_inquiry,neutral
comment_000714,eta 1 kakk spil bahan,product_inquiry,neutral
comment_000715,makanya mandi dinyamukin 🤪🤪🤪,not_relevant,neutral
comment_000716,kk tb 170 bb 90 ukuran apa,size_recommendation,neutral
comment_000717,eta 1 kakkk spil bahann,product_inquiry,neutral
comment_000718,ga mandi jadi dinyamukin kan 🤪🤪🤪,not_relevant,neutral
comment_000719,udh di co kak,purchase_intent,neutral
comment_000720,Spil gambar blkgnya yg kak pake,not_relevant,neutral
comment_000721,alhamdulillah akhirnya mandi juga,not_relevant,neutral
comment_000722,kak pembayaran qris kok gak bisa,not_relevant,negative
comment_000723,tengok yg sweter kak. saya pelanggan setia,product_inquiry,neutral
comment_000724,ekh neng sifa,not_relevant,neutral
comment_000725,bb 85 ambil tripel XL kah kak,size_recommendation,neutral
comment_000726,pembayaran qris gak bisa,not_relevant,negative
comment_000727,lebih besar ya gambar nya,not_relevant,neutral
comment_000728,kak liat yg sweter saya pelanggan setia ni,product_inquiry,neutral
comment_000729,yg back cina,not_relevant,neutral
comment_000730,Serius harganya,price_inquiry,neutral
comment_000731,ok kak co,purchase_intent,neutral
comment_000732,baju nya bahan apa kak,product_inquiry,neutral
comment_000733,itu ukuran BRP kak,size_inquiry,neutral
comment_000734,geratis parpum bener kakk,price_inquiry,neutral
comment_000735,Yeni y?,not_relevant,neutral
comment_000736,Katun atau poliester?,product_inquiry,neutral
comment_000738,bb 75 size brp ka,size_recommendation,neutral
comment_000739,bb 60,size_recommendation,neutral
comment_000741,kak saya pesen kok telat sih datengnya,not_relevant,negative
comment_000742,bahannya apa tuh yg kk pegang?,product_inquiry,neutral
comment_000743,spil yang logo muka cewek,product_inquiry,neutral
comment_000744,yg 20s etalase mana kak? mau yg tebel soalnya,product_inquiry,neutral
comment_000745,yang foto muka kakaknya 🤭,not_relevant,neutral
comment_000746,bb 70 tb 180 ambil ukuran apa kk?,size_recommendation,neutral
comment_000747,BB 72 perut buncit cocok yg mana,size_recommendation,neutral
comment_000748,BB 47 TB 157 ngambil UK brpa kk,size_recommendation,neutral
comment_000749,Pesn mlm imi d kirim,not_relevant,neutral
comment_000750,oversize ga kk,size_recommendation,neutral
comment_000751,Kpn,not_relevant,neutral
comment_000752,Yng laba putih itu eta brp,product_inquiry,neutral
comment_000753,Spil yng labA besr ny d dpn eta brp y,product_inquiry,neutral
comment_000754,etalase 14,product_inquiry,neutral
comment_000755,bb 65 pake size apa ?,size_recommendation,neutral
comment_000756,kak etalase 10,product_inquiry,neutral
comment_000757,Ld 118 sz apa,size_recommendation,neutral
comment_000758,yg di pake uk apa kak,size_inquiry,neutral
comment_000759,tlg yg etalase 44 kak,product_inquiry,neutral
comment_000760,kak BB 40 and 55 ukuran berapa bagus ny,size_recommendation,neutral
comment_000761,bb 50 ukuran brp ka,size_recommendation,neutral
comment_000762,ok makasih kak,not_relevant,positive
comment_000763,kalo bb 52 ambil S press bgt ga kak,size_recommendation,neutral
comment_000764,longslive estalese berapa,product_inquiry,neutral
comment_000765,BB 48 TB 153 UK brp,size_recommendation,neutral
comment_000766,sudah co kk,purchase_intent,neutral
comment_000767,spil kain kak,product_inquiry,neutral
comment_000768,ambil s kan ka?,not_relevant,neutral
comment_000769,"kk btol ykult, itu motif laba lava ya",product_inquiry,neutral
comment_000770,bb 53 ambil m pas ga kak?,size_recommendation,neutral
comment_000771,oke thx kk btol ykult,not_relevant,positive
comment_000772,sudah CO,purchase_intent,neutral
comment_000773,spil estalese 28,product_inquiry,neutral
comment_000774,sablon atau printing,product_inquiry,neutral
comment_000775,kak yg oversize itu spil dong,product_inquiry,neutral
comment_000776,aku dah co dpt 38,purchase_intent,neutral
comment_000777,6 kak,not_relevant,neutral
comment_000779,27 kak,not_relevant,neutral
comment_000780,oke oke,not_relevant,neutral
comment_000781,kk aku tinggi 155 bb 35 - 45,size_recommendation,neutral
comment_000782,spil etls 31,product_inquiry,neutral
comment_000783,yang di pake lb berapa?,size_inquiry,neutral
comment_000784,oke nanti q co,purchase_intent,neutral
comment_000785,knp mata km dik,not_relevant,neutral
